probe_id,gene_id,mapping_status,max_exact_probe_hits,qualified_signature_targets
Les.1644.1.A1_at,,unmapped,0,
Les.1699.2.S1_at,,unmapped,0,
Les.1744.1.S1_at,,unmapped,0,
Les.1657.1.A1_at,,unmapped,0,
Les.1773.2.A1_at,,unmapped,0,
Les.172.2.S1_a_at,,unmapped,0,
Les.1667.1.S1_at,,unmapped,0,
Les.1776.1.A1_at,,unmapped,0,
Les.1596.1.A1_at,,unmapped,0,
Les.167.1.S1_at,,unmapped,0,
Les.1599.1.A1_at,,unmapped,0,
Les.1789.1.A1_at,,unmapped,0,
Les.1699.1.A1_at,,unmapped,0,
Les.1715.1.A1_at,,unmapped,0,
Les.1651.1.A1_at,,unmapped,0,
Les.1741.1.A1_at,,unmapped,0,
Les.1796.2.S1_at,,unmapped,0,
Les.1635.1.S1_at,,unmapped,0,
Les.1751.1.S1_at,,unmapped,0,
Les.1718.1.A1_at,,unmapped,0,
Les.1654.1.A1_at,,unmapped,0,
Les.1590.1.A1_at,,unmapped,0,
Les.1680.1.A1_at,,unmapped,0,
Les.1638.1.S1_at,,unmapped,0,
Les.1664.1.S1_at,,unmapped,0,
Les.161.1.S1_at,,unmapped,0,
Les.1757.1.A1_at,,unmapped,0,
Les.1783.1.A1_at,,unmapped,0,
Les.1786.1.A1_at,,unmapped,0,
Les.1712.1.A1_at,,unmapped,0,
Les.177.1.S1_at,,unmapped,0,
Les.1617.2.S1_s_at,,unmapped,0,
Les.1796.1.S1_at,,unmapped,0,
Les.1606.1.S1_at,,unmapped,0,
Les.1722.1.S1_at,,unmapped,0,
Les.1799.1.A1_at,,unmapped,0,
Les.1725.1.A1_at,,unmapped,0,
Les.16.1.S1_at,,unmapped,0,
Les.1661.1.A1_at,,unmapped,0,
Les.1609.1.S1_at,,unmapped,0,
Les.1609.2.A1_at,,unmapped,0,
Les.1635.2.A1_at,,unmapped,0,
Les.1616.3.S1_at,,unmapped,0,
Les.1780.1.A1_at,,unmapped,0,
Les.1619.2.S1_at,,unmapped,0,
Les.1638.2.A1_at,,unmapped,0,
Les.1738.1.S1_at,,unmapped,0,
Les.1764.1.S1_at,,unmapped,0,
Les.1764.2.A1_at,,unmapped,0,
Les.1619.3.S1_at,,unmapped,0,
Les.1767.1.A1_at,,unmapped,0,
Les.1793.1.A1_at,,unmapped,0,
Les.1703.1.S1_at,,unmapped,0,
Les.1613.2.S1_at,,unmapped,0,
Les.1616.1.S1_at,,unmapped,0,
Les.1732.1.S1_at,,unmapped,0,
Les.1735.1.A1_at,,unmapped,0,
Les.1761.1.A1_at,,unmapped,0,
Les.1616.2.S1_at,,unmapped,0,
Les.1671.1.A1_at,,unmapped,0,
Les.1619.1.S1_at,,unmapped,0,
Les.1584.1.A1_at,,unmapped,0,
Les.1790.1.A1_at,,unmapped,0,
Les.1594.1.S1_at,,unmapped,0,
Les.1587.1.A1_at,,unmapped,0,
Les.1610.1.S1_at,,unmapped,0,
Les.1677.1.A1_at,,unmapped,0,
Les.1700.1.S1_at,,unmapped,0,
Les.174.1.A1_at,,unmapped,0,
Les.1603.1.A1_at,,unmapped,0,
Les.1696.1.A1_s_at,,unmapped,0,
Les.1652.1.S1_at,,unmapped,0,
Les.1645.1.A1_at,,unmapped,0,
Les.1781.1.S1_at,,unmapped,0,
Les.1748.1.A1_at,,unmapped,0,
Les.1658.1.A1_at,,unmapped,0,
Les.1774.1.A1_at,,unmapped,0,
Les.1684.1.A1_at,,unmapped,0,
Les.165.1.S1_at,,unmapped,0,
Les.1784.1.S1_at,,unmapped,0,
Les.1597.1.A1_at,,unmapped,0,
Les.1620.1.S1_at,,unmapped,0,
Les.1687.1.A1_at,,unmapped,0,
Les.162.3.S1_at,,unmapped,0,
Les.1613.1.A1_at,,unmapped,0,
Les.1787.1.A1_at,,unmapped,0,
Les.165.2.S1_at,,unmapped,0,
Les.168.1.S1_at,,unmapped,0,
Les.1716.1.A1_at,,unmapped,0,
Les.1719.1.A1_at,,unmapped,0,
Les.1655.1.A1_at,,unmapped,0,
Les.1591.1.A1_at,,unmapped,0,
Les.1665.1.S1_at,,unmapped,0,
Les.162.1.S1_at,,unmapped,0,
Les.1691.1.S1_at,,unmapped,0,
Les.1668.1.A1_at,,unmapped,0,
Les.1694.1.A1_at,,unmapped,0,
Les.162.2.S1_at,,unmapped,0,
Les.1784.2.A1_at,,unmapped,0,
Les.1630.1.S1_at,,unmapped,0,
Les.178.1.S1_at,,unmapped,0,
Les.1636.1.A1_at,,unmapped,0,
Les.17.1.S1_at,,unmapped,0,
Les.1662.1.A1_at,,unmapped,0,
Les.1762.1.S1_at,,unmapped,0,
Les.1729.1.A1_at,,unmapped,0,
Les.1672.1.S1_at,,unmapped,0,
Les.1739.1.S1_at,,unmapped,0,
Les.1585.1.S1_at,,unmapped,0,
Les.1675.1.S1_at,,unmapped,0,
Les.1794.1.A1_at,,unmapped,0,
Les.1604.1.A1_at,,unmapped,0,
Les.1781.1.S1_a_at,,unmapped,0,
Les.175.1.S1_at,,unmapped,0,
Les.1778.1.S1_at,,unmapped,0,
Les.1688.1.S1_at,,unmapped,0,
Les.1633.1.A1_at,,unmapped,0,
Les.1723.1.A1_at,,unmapped,0,
Les.1707.1.S1_at,,unmapped,0,
Les.1736.1.A1_at,,unmapped,0,
Les.1582.1.S1_at,,unmapped,0,
Les.1791.1.A1_at,,unmapped,0,
Les.1601.1.A1_at,,unmapped,0,
Les.1775.1.S1_at,,unmapped,0,
Les.1775.2.A1_at,,unmapped,0,
Les.1588.1.A1_at,,unmapped,0,
Les.1701.1.S1_at,,unmapped,0,
Les.1614.1.A1_at,Solyc10g076710,one_to_one_signature_target,11,Solyc10g076710
Les.1704.1.A1_at,,unmapped,0,
Les.1640.1.A1_at,,unmapped,0,
Les.159.1.S1_at,,unmapped,0,
Les.1598.1.S1_at,,unmapped,0,
Les.1801.2.S1_at,,unmapped,0,
Les.1788.1.S1_at,,unmapped,0,
Les.1643.1.A1_at,,unmapped,0,
Les.1733.1.A1_at,,unmapped,0,
Les.1746.1.A1_at,,unmapped,0,
Les.1772.1.A1_at,,unmapped,0,
Les.1749.1.A1_at,,unmapped,0,
Les.1659.1.A1_at,,unmapped,0,
Les.1685.1.A1_at,,unmapped,0,
Les.1611.1.A1_at,,unmapped,0,
Les.1669.1.S1_at,,unmapped,0,
Les.1801.1.S1_at,,unmapped,0,
Les.1714.1.A1_at,,unmapped,0,
Les.1650.1.A1_at,,unmapped,0,
Les.169.1.S1_at,,unmapped,0,
Les.1721.2.S1_at,,unmapped,0,
Les.1798.1.S1_at,,unmapped,0,
Les.1724.1.S1_at,,unmapped,0,
Les.1627.1.A1_at,,unmapped,0,
Les.1717.1.A1_at,,unmapped,0,
Les.1743.1.A1_at,,unmapped,0,
Les.1653.1.A1_at,,unmapped,0,
Les.1675.1.S2_at,,unmapped,0,
Les.1724.2.S1_at,,unmapped,0,
Les.160.1.S1_at,,unmapped,0,
Les.1592.1.A1_at,,unmapped,0,
Les.163.1.S1_at,,unmapped,0,
Les.1792.1.S1_at,,unmapped,0,
Les.1759.1.A1_at,,unmapped,0,
Les.1785.1.A1_at,,unmapped,0,
Les.1792.2.S1_at,,unmapped,0,
Les.1669.2.A1_at,,unmapped,0,
Les.176.1.S1_at,,unmapped,0,
Les.1617.1.S1_s_at,,unmapped,0,
Les.169.1.A1_at,,unmapped,0,
Les.1631.1.S1_at,,unmapped,0,
Les.1624.1.A1_at,,unmapped,0,
Les.1792.3.S1_at,,unmapped,0,
Les.179.1.S1_at,,unmapped,0,
Les.1798.2.A1_at,,unmapped,0,
Les.18.1.S1_at,,unmapped,0,
Les.1727.1.A1_at,,unmapped,0,
Les.1663.1.A1_at,,unmapped,0,
Les.1724.3.A1_at,,unmapped,0,
Les.1617.3.A1_s_at,,unmapped,0,
Les.1583.1.S1_at,,unmapped,0,
Les.170.1.S1_at,,unmapped,0,
Les.1766.1.A1_at,,unmapped,0,
Les.173.1.S1_at,,unmapped,0,
Les.1602.1.S1_at,,unmapped,0,
Les.1795.1.A1_at,,unmapped,0,
Les.1721.1.A1_at,,unmapped,0,
Les.1686.2.S1_at,,unmapped,0,
Les.1779.1.S1_at,,unmapped,0,
Les.1634.1.A1_at,,unmapped,0,
Les.1686.3.S1_at,,unmapped,0,
Les.1660.1.A1_at,,unmapped,0,
Les.1708.1.S1_at,,unmapped,0,
Les.1647.1.A1_at,,unmapped,0,
Les.180.1.S1_at,,unmapped,0,
Les.1773.1.S1_at,,unmapped,0,
Les.1586.1.A1_at,,unmapped,0,
Les.1676.1.A1_at,,unmapped,0,
Les.1686.1.S1_at,,unmapped,0,
Les.162.3.S1_a_at,,unmapped,0,
Les.1689.1.A1_at,,unmapped,0,
Les.1786.2.S1_at,,unmapped,0,
Les.1831.1.S1_at,,unmapped,0,
Les.193.3.S1_at,,unmapped,0,
Les.1998.1.A1_at,,unmapped,0,
Les.1808.1.A1_at,,unmapped,0,
Les.1834.2.A1_at,,unmapped,0,
Les.199.2.S1_at,,unmapped,0,
Les.1837.1.A1_at,,unmapped,0,
Les.1966.1.A1_at,,unmapped,0,
Les.1876.1.A1_at,,unmapped,0,
Les.1802.1.A1_at,,unmapped,0,
Les.1847.2.S1_at,,unmapped,0,
Les.193.1.S1_at,,unmapped,0,
Les.1812.1.S1_at,,unmapped,0,
Les.1879.1.A1_at,,unmapped,0,
Les.1995.1.A1_at,,unmapped,0,
Les.1805.1.A1_at,,unmapped,0,
Les.1921.1.A1_at,,unmapped,0,
Les.196.1.S1_at,,unmapped,0,
Les.199.1.A1_at,,unmapped,0,
Les.1841.1.S1_at,,unmapped,0,
Les.1934.1.A1_at,,unmapped,0,
Les.1960.1.A1_at,,unmapped,0,
Les.1870.1.A1_at,,unmapped,0,
Les.1970.1.S1_at,,unmapped,0,
Les.1847.1.A1_at,,unmapped,0,
Les.190.1.S1_at,,unmapped,0,
Les.1819.1.A1_a_at,,unmapped,0,
Les.2000.1.S1_at,,unmapped,0,
Les.1902.1.A1_at,,unmapped,0,
Les.1871.2.A1_a_at,,unmapped,0,
Les.1979.1.A1_at,Solyc03g121720,one_to_one_signature_target,9,Solyc03g121720
Les.1889.1.A1_at,,unmapped,0,
Les.1931.1.A1_at,,unmapped,0,
Les.1818.1.A1_at,,unmapped,0,
Les.19.1.S1_at,,unmapped,0,
Les.1918.1.A1_at,,unmapped,0,
Les.1944.1.A1_at,,unmapped,0,
Les.1880.1.A1_at,,unmapped,0,
Les.1925.2.S1_at,,unmapped,0,
Les.1954.1.S1_at,,unmapped,0,
Les.1947.1.A1_at,,unmapped,0,
Les.1857.1.A1_at,,unmapped,0,
Les.1973.1.A1_at,,unmapped,0,
Les.1883.1.A1_at,,unmapped,0,
Les.1867.1.S1_at,,unmapped,0,
Les.1867.2.S1_at,,unmapped,0,
Les.1912.1.A1_at,,unmapped,0,
Les.187.1.S1_at,,unmapped,0,
Les.1896.1.S1_at,,unmapped,0,
Les.1822.1.S1_at,,unmapped,0,
Les.1989.1.A1_at,,unmapped,0,
Les.1899.1.A1_at,,unmapped,0,
Les.187.2.S1_at,,unmapped,0,
Les.1851.1.A1_at,,unmapped,0,
Les.1809.1.S1_at,,unmapped,0,
Les.1835.1.S1_at,,unmapped,0,
Les.1828.1.A1_at,,unmapped,0,
Les.193.3.S1_a_at,,unmapped,0,
Les.1928.1.A1_at,,unmapped,0,
Les.1980.1.A1_at,,unmapped,0,
Les.1864.1.S1_at,,unmapped,0,
Les.1990.1.S1_at,,unmapped,0,
Les.1983.1.A1_at,,unmapped,0,
Les.1893.1.A1_at,,unmapped,0,
Les.20.1.S1_at,,unmapped,0,
Les.184.1.S1_at,,unmapped,0,
Les.1996.1.A1_at,,unmapped,0,
Les.197.1.S1_at,,unmapped,0,
Les.1806.1.S1_at,,unmapped,0,
Les.1806.2.A1_at,,unmapped,0,
Les.1999.1.A1_at,,unmapped,0,
Les.1977.3.S1_at,,unmapped,0,
Les.1925.1.A1_at,,unmapped,0,
Les.1951.1.A1_at,,unmapped,0,
Les.1909.1.S1_at,,unmapped,0,
Les.1845.1.S1_at,,unmapped,0,
Les.1871.1.S1_at,,unmapped,0,
Les.181.1.A1_at,Solyc02g078950,one_to_one_signature_target,11,Solyc02g078950
Les.191.1.S1_at,Solyc06g051800,one_to_one_signature_target,11,Solyc06g051800
Les.2.1.S1_at,,unmapped,0,
Les.1990.2.A1_at,,unmapped,0,
Les.1967.1.A1_at,,unmapped,0,
Les.1877.1.A1_at,,unmapped,0,
Les.194.1.S1_at,,unmapped,0,
Les.1884.2.S1_at,,unmapped,0,
Les.1977.1.S1_at,,unmapped,0,
Les.1887.1.S1_at,,unmapped,0,
Les.1903.1.S1_at,,unmapped,0,
Les.1832.1.A1_at,,unmapped,0,
Les.1977.2.S1_at,,unmapped,0,
Les.1932.1.A1_at,,unmapped,0,
Les.1816.1.S1_at,,unmapped,0,
Les.1906.1.S1_at,,unmapped,0,
Les.1842.1.S1_at,,unmapped,0,
Les.1819.1.A1_at,,unmapped,0,
Les.1935.1.A1_at,,unmapped,0,
Les.1961.1.A1_at,,unmapped,0,
Les.1852.2.S1_at,,unmapped,0,
Les.1829.1.S1_at,,unmapped,0,
Les.1871.2.A1_at,,unmapped,0,
Les.1971.1.S1_at,,unmapped,0,
Les.1938.1.A1_at,,unmapped,0,
Les.1852.3.S1_at,,unmapped,0,
Les.1948.1.S1_at,,unmapped,0,
Les.1858.1.S1_at,,unmapped,0,
Les.1884.1.S1_at,,unmapped,0,
Les.1900.1.S1_at,,unmapped,0,
Les.2001.1.S1_at,,unmapped,0,
Les.1929.3.S1_at,,unmapped,0,
Les.1884.3.A1_at,,unmapped,0,
Les.1910.2.S1_at,,unmapped,0,
Les.1987.1.S1_at,,unmapped,0,
Les.1942.1.S1_at,,unmapped,0,
Les.1945.1.A1_at,,unmapped,0,
Les.1881.1.A1_at,,unmapped,0,
Les.1981.1.S1_at,,unmapped,0,
Les.1929.2.S1_at,,unmapped,0,
Les.1910.1.S1_at,,unmapped,0,
Les.1897.1.A1_at,,unmapped,0,
Les.1994.2.S1_at,,unmapped,0,
Les.1910.3.A1_at,,unmapped,0,
Les.1997.1.S1_at,,unmapped,0,
Les.1923.1.S1_at,,unmapped,0,
Les.1826.1.A1_at,,unmapped,0,
Les.1994.3.S1_at,,unmapped,0,
Les.1852.1.A1_at,,unmapped,0,
Les.2001.1.S1_s_at,,unmapped,0,
Les.1997.2.S1_at,,unmapped,0,
Les.1997.3.A1_at,,unmapped,0,
Les.1952.1.S1_at,,unmapped,0,
Les.1862.2.A1_at,,unmapped,0,
Les.1929.1.A1_at,,unmapped,0,
Les.1955.1.A1_at,,unmapped,0,
Les.1891.1.A1_at,,unmapped,0,
Les.182.1.S1_at,,unmapped,0,
Les.1984.1.A1_at,,unmapped,0,
Les.1820.1.A1_at,,unmapped,0,
Les.1978.2.S1_at,,unmapped,0,
Les.1904.2.S1_at,,unmapped,0,
Les.1926.1.A1_at,,unmapped,0,
Les.1904.3.S1_at,,unmapped,0,
Les.1862.1.A1_at,,unmapped,0,
Les.1933.2.S1_at,,unmapped,0,
Les.1936.1.S1_at,,unmapped,0,
Les.1839.1.A1_at,,unmapped,0,
Les.1939.1.A1_at,,unmapped,0,
Les.1991.1.A1_at,,unmapped,0,
Les.1875.1.S1_at,,unmapped,0,
Les.1968.1.A1_at,,unmapped,0,
Les.1994.1.A1_at,,unmapped,0,
Les.192.2.S1_at,,unmapped,0,
Les.1830.1.A1_at,,unmapped,0,
Les.1859.2.S1_at,,unmapped,0,
Les.195.1.S1_at,,unmapped,0,
Les.1859.3.S1_at,,unmapped,0,
Les.1817.1.S1_at,,unmapped,0,
Les.1846.1.A1_at,,unmapped,0,
Les.1856.1.S1_at,,unmapped,0,
Les.1972.1.S1_at,,unmapped,0,
Les.1849.1.A1_at,,unmapped,0,
Les.192.1.A1_at,,unmapped,0,
Les.1901.1.A1_at,,unmapped,0,
Les.1885.1.S1_at,,unmapped,0,
Les.1811.1.S1_at,,unmapped,0,
Les.1885.2.A1_at,,unmapped,0,
Les.1978.1.A1_at,,unmapped,0,
Les.1888.1.A1_at,,unmapped,0,
Les.1911.1.S1_at,,unmapped,0,
Les.1904.1.A1_at,,unmapped,0,
Les.1930.1.A1_at,,unmapped,0,
Les.1898.1.S1_at,,unmapped,0,
Les.1824.1.S1_at,,unmapped,0,
Les.1914.1.S1_at,,unmapped,0,
Les.1917.1.A1_at,,unmapped,0,
Les.1853.1.S1_at,,unmapped,0,
Les.198.1.S1_s_at,,unmapped,0,
Les.1882.1.A1_at,,unmapped,0,
Les.1856.2.A1_at,,unmapped,0,
Les.1985.1.A1_at,,unmapped,0,
Les.1911.1.A1_at,,unmapped,0,
Les.186.1.S1_at,,unmapped,0,
Les.1985.2.A1_at,,unmapped,0,
Les.1988.1.A1_at,,unmapped,0,
Les.1850.1.A1_at,,unmapped,0,
Les.1940.1.A1_at,,unmapped,0,
Les.1898.2.A1_at,,unmapped,0,
Les.1824.2.A1_at,,unmapped,0,
Les.1924.1.S1_at,,unmapped,0,
Les.1860.1.S1_at,,unmapped,0,
Les.1827.1.A1_at,,unmapped,0,
Les.1927.1.S1_at,,unmapped,0,
Les.1863.1.S1_at,,unmapped,0,
Les.1956.1.A1_at,,unmapped,0,
Les.1866.1.A1_at,,unmapped,0,
Les.1982.1.A1_at,,unmapped,0,
Les.1892.1.A1_at,,unmapped,0,
Les.183.1.S1_at,,unmapped,0,
Les.1959.1.A1_at,,unmapped,0,
Les.1847.3.S1_at,,unmapped,0,
Les.1821.1.A1_at,,unmapped,0,
Les.2183.2.S1_at,,unmapped,0,
Les.212.1.S1_at,,unmapped,0,
Les.2022.1.S1_at,,unmapped,0,
Les.2025.1.A1_at,,unmapped,0,
Les.2141.1.A1_at,,unmapped,0,
Les.2115.2.S1_a_at,,unmapped,0,
Les.2051.1.A1_at,,unmapped,0,
Les.2099.2.A1_at,,unmapped,0,
Les.2009.1.S1_at,,unmapped,0,
Les.2028.1.A1_at,,unmapped,0,
Les.2128.1.S1_at,,unmapped,0,
Les.2090.1.S1_at,,unmapped,0,
Les.2180.2.A1_at,,unmapped,0,
Les.2090.2.A1_at,,unmapped,0,
Les.2135.3.S1_at,,unmapped,0,
Les.2090.3.A1_at,,unmapped,0,
Les.2167.1.S1_at,,unmapped,0,
Les.2186.1.A1_at,,unmapped,0,
Les.2112.1.A1_at,,unmapped,0,
Les.2122.2.A1_at,,unmapped,0,
Les.2151.1.A1_at,,unmapped,0,
Les.2061.1.A1_at,,unmapped,0,
Les.2038.1.A1_at,Solyc02g077330,one_to_one_signature_target,11,Solyc02g077330
Les.2027.2.S1_s_at,,unmapped,0,
Les.2135.2.S1_at,,unmapped,0,
Les.2193.1.A1_at,,unmapped,0,
Les.2003.1.A1_at,,unmapped,0,
Les.2074.2.S1_at,,unmapped,0,
Les.2167.2.A1_at,,unmapped,0,
Les.2196.1.A1_at,,unmapped,0,
Les.2006.1.A1_at,Solyc07g016170,one_to_one_signature_target,11,Solyc07g016170
Les.2032.1.A1_at,,unmapped,0,
Les.2122.1.A1_at,,unmapped,0,
Les.209.1.S1_at,,unmapped,0,
Les.2045.1.A1_at,,unmapped,0,
Les.2135.1.A1_at,,unmapped,0,
Les.2161.1.A1_at,,unmapped,0,
Les.2164.1.A1_at,,unmapped,0,
Les.2074.1.A1_at,,unmapped,0,
Les.2174.1.S1_at,,unmapped,0,
Les.2084.1.S1_at,,unmapped,0,
Les.2027.1.A1_s_at,,unmapped,0,
Les.2177.1.A1_at,,unmapped,0,
Les.2103.1.A1_at,,unmapped,0,
Les.203.1.S1_at,,unmapped,0,
Les.2016.1.A1_at,,unmapped,0,
Les.2106.1.A1_at,,unmapped,0,
Les.206.1.S1_at,,unmapped,0,
Les.2026.1.S1_at,,unmapped,0,
Les.2142.1.S1_at,,unmapped,0,
Les.2019.1.A1_at,,unmapped,0,
Les.2052.1.S1_at,,unmapped,0,
Les.219.1.S1_at,,unmapped,0,
Les.2145.1.A1_at,,unmapped,0,
Les.2055.1.S1_at,,unmapped,0,
Les.2119.1.A1_s_at,,unmapped,0,
Les.2100.1.A1_at,,unmapped,0,
Les.2020.1.S1_at,,unmapped,0,
Les.2013.1.A1_at,,unmapped,0,
Les.2187.1.A1_at,,unmapped,0,
Les.2113.1.A1_at,,unmapped,0,
Les.213.1.S1_at,,unmapped,0,
Les.2116.1.A1_at,,unmapped,0,
Les.2101.1.A1_a_at,,unmapped,0,
Les.2123.2.S1_at,,unmapped,0,
Les.2026.2.A1_at,,unmapped,0,
Les.2062.1.S1_at,,unmapped,0,
Les.2029.1.A1_at,,unmapped,0,
Les.2033.3.S1_at,,unmapped,0,
Les.2129.1.S1_at,,unmapped,0,
Les.2065.1.S1_at,,unmapped,0,
Les.2091.1.S1_at,,unmapped,0,
Les.2068.1.A1_at,,unmapped,0,
Les.2184.1.A1_at,,unmapped,0,
Les.2110.1.A1_at,,unmapped,0,
Les.210.1.S1_at,,unmapped,0,
Les.2168.1.S1_at,Solyc08g013670,one_to_one_signature_target,11,Solyc08g013670
Les.2030.1.S1_at,,unmapped,0,
Les.2097.1.A1_at,,unmapped,0,
Les.2197.1.A1_at,,unmapped,0,
Les.2123.1.A1_at,,unmapped,0,
Les.2033.2.A1_at,,unmapped,0,
Les.2036.1.A1_at,,unmapped,0,
Les.2126.1.A1_at,,unmapped,0,
Les.2033.1.A1_a_at,,unmapped,0,
Les.2165.1.S1_at,,unmapped,0,
Les.2165.2.A1_at,,unmapped,0,
Les.2004.1.A1_at,,unmapped,0,
Les.2011.2.S1_at,,unmapped,0,
Les.2030.2.A1_at,,unmapped,0,
Les.2007.1.A1_at,,unmapped,0,
Les.2033.1.A1_at,,unmapped,0,
Les.207.1.S1_at,,unmapped,0,
Les.2072.1.A1_at,,unmapped,0,
Les.2049.1.A1_at,,unmapped,0,
Les.2139.1.A1_at,,unmapped,0,
Les.2027.3.S1_at,,unmapped,0,
Les.2088.1.A1_at,,unmapped,0,
Les.2014.1.A1_at,Solyc05g014000,one_to_one_signature_target,11,Solyc05g014000
Les.2182.3.S1_at,,unmapped,0,
Les.204.1.S1_at,,unmapped,0,
Les.2040.1.A1_at,,unmapped,0,
Les.2130.1.A1_at,,unmapped,0,
Les.2017.1.A1_at,,unmapped,0,
Les.2133.1.A1_at,,unmapped,0,
Les.2024.2.S1_at,,unmapped,0,
Les.2146.1.A1_at,,unmapped,0,
Les.2056.1.A1_at,,unmapped,0,
Les.2172.1.A1_at,,unmapped,0,
Les.2027.2.S1_at,,unmapped,0,
Les.2082.1.A1_at,,unmapped,0,
Les.2092.1.S1_at,,unmapped,0,
Les.21.1.S1_at,,unmapped,0,
Les.2175.1.A1_at,,unmapped,0,
Les.2085.1.A1_at,,unmapped,0,
Les.2011.1.A1_at,,unmapped,0,
Les.2182.2.S1_at,,unmapped,0,
Les.2092.2.S1_at,,unmapped,0,
Les.2188.1.A1_at,,unmapped,0,
Les.211.2.S1_at,,unmapped,0,
Les.2024.1.A1_at,,unmapped,0,
Les.214.1.S1_at,,unmapped,0,
Les.2050.1.A1_at,,unmapped,0,
Les.2140.1.A1_at,,unmapped,0,
Les.2169.2.S1_at,,unmapped,0,
Les.211.3.S1_at,,unmapped,0,
Les.2198.1.S1_at,,unmapped,0,
Les.2050.2.A1_at,,unmapped,0,
Les.2117.1.A1_at,,unmapped,0,
Les.217.1.S1_at,,unmapped,0,
Les.2143.1.A1_at,,unmapped,0,
Les.2034.2.S1_at,,unmapped,0,
Les.2153.1.S1_at,,unmapped,0,
Les.2156.1.A1_at,,unmapped,0,
Les.2182.1.A1_at,,unmapped,0,
Les.211.1.A1_at,,unmapped,0,
Les.2069.1.A1_at,,unmapped,0,
Les.2185.1.A1_at,,unmapped,0,
Les.2095.1.A1_at,,unmapped,0,
Les.2021.1.A1_at,,unmapped,0,
Les.2076.2.S1_at,,unmapped,0,
Les.2002.2.S1_at,,unmapped,0,
Les.2169.1.S1_at,,unmapped,0,
Les.2195.1.S1_at,,unmapped,0,
Les.2060.1.A1_at,,unmapped,0,
Les.2198.2.A1_at,,unmapped,0,
Les.2131.2.S1_at,,unmapped,0,
Les.2034.1.S1_at,,unmapped,0,
Les.2037.1.A1_at,,unmapped,0,
Les.2127.1.A1_at,,unmapped,0,
Les.2063.1.A1_at,,unmapped,0,
Les.2034.3.A1_at,,unmapped,0,
Les.2044.2.S1_at,,unmapped,0,
Les.2137.1.S1_at,Solyc07g008620,one_to_one_signature_target,8,Solyc07g008620
Les.2073.1.S1_at,,unmapped,0,
Les.2066.1.A1_at,,unmapped,0,
Les.2166.1.A1_at,,unmapped,0,
Les.2192.1.A1_at,,unmapped,0,
Les.2073.2.S1_at,,unmapped,0,
Les.2073.3.A1_at,,unmapped,0,
Les.2076.1.S1_at,,unmapped,0,
Les.2002.1.S1_at,,unmapped,0,
Les.2121.1.A1_at,,unmapped,0,
Les.2031.1.A1_at,,unmapped,0,
Les.2002.3.A1_at,,unmapped,0,
Les.2179.1.S1_at,,unmapped,0,
Les.2105.1.S1_at,,unmapped,0,
Les.2008.1.A1_at,,unmapped,0,
Les.2179.2.S1_at,,unmapped,0,
Les.208.1.S1_at,,unmapped,0,
Les.2179.3.A1_at,,unmapped,0,
Les.2160.1.A1_at,,unmapped,0,
Les.2105.2.S1_at,,unmapped,0,
Les.2018.1.S1_at,,unmapped,0,
Les.2163.1.A1_at,,unmapped,0,
Les.2057.1.S1_at,,unmapped,0,
Les.2102.1.A1_at,,unmapped,0,
Les.202.1.S1_at,,unmapped,0,
Les.2086.1.S1_at,,unmapped,0,
Les.2012.1.S1_at,Solyc04g054740,one_to_one_signature_target,11,Solyc04g054740
Les.2183.3.S1_at,,unmapped,0,
Les.205.1.S1_at,,unmapped,0,
Les.2131.1.A1_at,,unmapped,0,
Les.2189.1.S1_at,,unmapped,0,
Les.2099.1.S1_at,,unmapped,0,
Les.2115.1.S1_at,,unmapped,0,
Les.2044.1.A1_at,,unmapped,0,
Les.218.1.S1_at,,unmapped,0,
Les.2144.1.A1_at,,unmapped,0,
Les.2170.1.A1_at,,unmapped,0,
Les.2115.2.S1_at,,unmapped,0,
Les.2115.3.A1_at,,unmapped,0,
Les.2118.1.S1_at,,unmapped,0,
Les.218.2.S1_at,,unmapped,0,
Les.2180.1.S1_at,,unmapped,0,
Les.2147.1.A1_at,,unmapped,0,
Les.2173.1.A1_at,,unmapped,0,
Les.2083.1.A1_at,,unmapped,0,
Les.218.3.S1_at,,unmapped,0,
Les.22.1.S1_at,,unmapped,0,
Les.2366.1.A1_at,,unmapped,0,
Les.2202.1.A1_at,,unmapped,0,
Les.2286.1.S1_at,Solyc07g022900,one_to_one_signature_target,11,Solyc07g022900
Les.2279.1.A1_at,,unmapped,1,
Les.2421.1.A1_at,,unmapped,0,
Les.2379.1.S1_at,,unmapped,0,
Les.2305.1.S1_at,,unmapped,0,
Les.2218.1.A1_at,,unmapped,0,
Les.2334.1.A1_at,,unmapped,0,
Les.228.1.S1_at,,unmapped,0,
Les.2280.1.S1_at,,unmapped,0,
Les.2247.1.A1_at,,unmapped,0,
Les.2337.1.A1_at,,unmapped,0,
Les.2273.1.A1_at,,unmapped,0,
Les.2373.1.S1_at,,unmapped,0,
Les.2283.1.S1_at,,unmapped,0,
Les.2373.2.A1_at,,unmapped,0,
Les.2212.1.A1_at,,unmapped,0,
Les.2302.1.A1_at,,unmapped,0,
Les.222.1.S1_at,,unmapped,0,
Les.241.1.A1_at,,unmapped,0,
Les.2289.1.A1_at,,unmapped,0,
Les.2331.1.A1_at,,unmapped,0,
Les.2225.1.S1_at,,unmapped,0,
Les.2318.1.A1_at,,unmapped,0,
Les.2254.1.A1_at,,unmapped,0,
