gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect,effect_GSE267238,effect_GSE128739,all_four_measured,matching_direction_count,all_four_same_direction,minimum_absolute_effect_percentile,mean_absolute_effect_percentile,evidence_scope,candidate_rank,gene_name,gene_biotype,gene_description,tf_family,ensembl_gene_stable_id,ensembl_gene_name,refseq_mrna_id,annotation_source,annotation_release,mapping_status,published_regulator,published_edge_type,published_edge_direction,published_edge_context,studyshield_score,direction_consistency,trimmed_mean_effect_rank,weakest_absolute_effect_rank,heterogeneity,cohort_coverage,cohort_count,studyshield_rank,bootstrap_score_median,bootstrap_score_lower_95,bootstrap_score_upper_95,bootstrap_rank_median,top_k_selection_probability,permutation_count,studyshield_empirical_p,studyshield_bh_fdr,significant_matched_null_go_terms,atlas_claim,regulatory_claim_boundary,protein_measured,protein_log2_BR8_vs_MG,protein_de_log2_ratio,protein_de_p,protein_de_fdr,protein_differential_BR8_vs_MG,phosphosite_de_count,phosphosite_max_abs_log2_ratio,phosphosite_representative_log2_ratio,phosphosite_min_fdr,phosphosite_ids,phosphosite_differential_BR8_vs_MG,protein_support_status,phosphosite_support_status,chromatin_support_status,multiomics_high_confidence,regulatory_candidate_grade,rin1_vs_wt_log2_fold_change,rin1_vs_wt_bh_fdr,rin1_vs_wt_differential,perturbation_support_status,tissue_context_count,tissue_context_direction_consistency,tissue_contexts_concordant,tissue_contexts_measured
Solyc02g077790,0.5277506510416666,0.3982747395833331,True,0.3982747395833331,3.0938241229065113,5.134184459541009,True,4,True,0.5064655172413793,0.7145864856255475,cross_cohort_expression_replication_only,80.0,Solyc02g077790.1,protein_coding,Unknown protein && - && -,-,gene-Solyc02g077790.1,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.9331497309418876,1.0,0.966702948689602,0.8487650438210257,0.0554598117579072,1.0,7,157,0.9336001816710248,0.9123579978459352,0.9895692350196056,78.0,0.93,1000,0.0019980019980019,0.0091789398720091,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,9.0,0.8888888888888888,Collenchyma;Columella;Locular tissue;Parenchyma;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Seeds;Septum;Total pericarp
Solyc05g018510,-0.5817173549107144,-0.4850725446428572,True,0.4850725446428572,-2.0721930677537546,-3.2402308438634724,True,4,True,0.5043103448275862,0.6458051286135224,cross_cohort_expression_replication_only,81.0,Solyc05g018510.3,protein_coding,ABC transporter-like (AHRD V3.3 *** A0A200PN89_9MAGN) && sp|O81016|AB32G_ARATH ABC transporter G family member 32 OS=Arabidopsis thaliana OX=3702 GN=ABCG32 PE=1 SV=1 && PF00005:ABC transporter|PF14510:ABC-transporter N-terminal|PF08370:Plant PDR ABC transporter associated|PF01061:ABC-2 type transporter,ABC2_membrane,gene-Solyc05g018510.3,ABCG36,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.9581439298000216,1.0,-0.982012528398178,0.8954952311078503,0.0319581598517423,1.0,7,69,-0.9584797720419568,-0.9895120622811402,-0.9416416521646904,40.0,1.0,1000,0.0009990009990009,0.0073577216434359,,four_cohort_expression_consensus,no_regulatory_claim,True,-0.6968143632532365,-0.6982313193946128,6.15504242991986e-06,1.30190426266367e-05,True,4.0,2.1956103323938736,-2.1956103323938736,2.56166990480155e-09,Solyc05g018510.2.1_S12;S14;Solyc05g018510.2.1_S14;Solyc05g018510.2.1_S799;Solyc05g018510.2.1_S799;S804,True,differential_direction_concordant,differential_site,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,9.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Placenta;Seeds;Septum;Total pericarp
Solyc02g081600,-0.5266229538690477,-0.609956287202381,True,0.5266229538690477,-1.668986919762712,-3.4283180721039974,True,4,True,0.5011547344110855,0.6376809249820816,cross_cohort_expression_replication_only,82.0,Solyc02g081600.4,protein_coding,Zinc transporter protein (AHRD V3.3 *-* A5BDR3_VITVI) && sp|A3BI11|ZIP8_ORYSJ Zinc transporter 8 OS=Oryza sativa subsp. japonica OX=39947 GN=ZIP8 PE=2 SV=1 && PF02535:ZIP Zinc transporter,-,gene-Solyc02g081600.4,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.6787032280573023,1.0,-0.98142254804533,0.0686878852685872,0.3203831368628868,1.0,7,3981,-0.6788113110378255,-0.9893608594084536,-0.540198110936135,218.5,0.318,1000,0.0109890109890109,0.0246323724584594,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc01g099660,0.5013718377976191,0.3955659412202382,True,0.3955659412202382,2.132906052432889,5.182512737233454,True,4,True,0.5,0.6381854991239946,cross_cohort_expression_replication_only,83.0,Solyc01g099660.4,protein_coding,Heat shock protein 70 family (AHRD V3.3 *** A0A200QCN5_9MAGN) && sp|Q39043|BIP2_ARATH Heat shock 70 kDa protein BIP2 OS=Arabidopsis thaliana OX=3702 GN=BIP2 PE=1 SV=2 && PF00012:Hsp70 protein,HSP70,gene-Solyc01g099660.4,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.5202163628889678,0.8571428571428571,0.8530893523544936,0.3387234042553191,0.6426694504906122,1.0,7,10489,0.5204272285734117,0.2482753906243028,0.9870668064428322,370.0,0.086,1000,0.0739260739260739,0.0881791730120779,,four_cohort_expression_consensus,no_regulatory_claim,True,2.2704543208365457,2.2703459622906004,6.41120302892552e-16,4.07019803722072e-14,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,0.7272727272727273,Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc01g080680,-0.6652599516369049,-0.4937395368303572,True,0.4937395368303572,-1.6435444151535854,-5.478795778219966,True,4,True,0.4942263279445728,0.750172961296488,cross_cohort_expression_replication_only,84.0,Solyc01g080680.4,protein_coding,Sugar transporter ERD6 (AHRD V3.11 *** tr_A0A0M8KTC8_A0A0M8KTC8_NICAT) && sp|Q8LBI9|EDL16_ARATH Sugar transporter ERD6-like 16 OS=Arabidopsis thaliana OX=3702 GN=At5g18840 PE=2 SV=2 && PF00083:Sugar (and other) transporter,Sugar_tr,gene-Solyc01g080680.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7122050051205949,1.0,-0.9439047942953276,0.2064934792636389,0.2723327974460924,1.0,7,3144,-0.7127696047452652,-0.986266758056506,-0.596164313945784,208.0,0.348,1000,0.0039960039960039,0.0126996291379853,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,8.0,1.0,Collenchyma;Inner epidermis;Outer epidermis;Parenchyma;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Inner epidermis;Outer epidermis;Parenchyma;Seeds;Septum;Total pericarp;Vascular tissue
Solyc07g063350,-0.5208449590773809,-0.3929966517857143,True,0.3929966517857143,-4.873623891377865,-4.770243012038757,True,4,True,0.4913793103448275,0.7289858246396432,cross_cohort_expression_replication_only,85.0,Solyc07g063350.3,protein_coding,COP1-interacting protein 7 (AHRD V3.3 *** CIP7_ARATH) && sp|O80386|CIP7_ARATH COP1-interacting protein 7 OS=Arabidopsis thaliana OX=3702 GN=CIP7 PE=1 SV=1 && -,-,gene-Solyc07g063350.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7662641071837671,1.0,-0.9820624313522408,0.343691030318279,0.2249193220015783,1.0,7,2052,-0.7664823795300716,-0.989485970376743,-0.6615349325590151,159.0,0.972,1000,0.0029970029970029,0.0108641358641358,,four_cohort_expression_consensus,no_regulatory_claim,True,-2.954166821514898,-2.954746420406669,9.79414956523209e-20,2.82958665073151e-16,True,8.0,2.099522023568717,-2.099522023568717,1.59942433690156e-09,Solyc07g063350.2.1_S661;S666;Solyc07g063350.2.1_S752;Solyc07g063350.2.1_S796;Solyc07g063350.2.1_S807;Solyc07g063350.2.1_S885;Solyc07g063350.2.1_S895;Solyc07g063350.2.1_S895;S898,True,differential_direction_concordant,differential_site,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,8.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Septum;Total pericarp
Solyc09g075810,-0.5164039248511905,-0.7499476841517858,True,0.5164039248511905,-1.7918720145054845,-3.100195177417307,True,4,True,0.4827586206896552,0.6499586883809828,cross_cohort_expression_replication_only,86.0,Solyc09g075810.3,protein_coding,Mavicyanin (AHRD V3.3 *** A0A2G3CT63_CAPCH) && sp|P80728|MAVI_CUCPE Mavicyanin OS=Cucurbita pepo OX=3663 PE=1 SV=1 && PF02298:Plastocyanin-like domain,Cu_bind_like,gene-Solyc09g075810.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.8348793790690381,1.0,-0.9696177951833288,0.5557446808510639,0.1488965498048971,1.0,7,1026,-0.835268296707167,-0.98593896648595,-0.7628582743765817,124.0,0.764,1000,0.0029970029970029,0.0108641358641358,,four_cohort_expression_consensus,no_regulatory_claim,True,-1.101552320974693,-1.1000218848708987,1.73180094610576e-12,2.1650175773287697e-11,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,9.0,0.8888888888888888,Collenchyma;Columella;Inner epidermis;Outer epidermis;Parenchyma;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Outer epidermis;Parenchyma;Seeds;Septum;Total pericarp;Vascular tissue
Solyc07g055050,-0.4804571242559524,-0.4578799293154762,True,0.4578799293154762,-1.754889640892454,-3.4018287983252873,True,4,True,0.480603448275862,0.5388130126622601,cross_cohort_expression_replication_only,87.0,Solyc07g055050.3,protein_coding,"ATP synthase protein I-related protein (AHRD V3.3 *** A0A2U1Q771_ARTAN) && sp|O82279|CG160_ARATH Protein CONSERVED ONLY IN THE GREEN LINEAGE 160, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CGL160 PE=1 SV=1 && -",-,gene-Solyc07g055050.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.9508426602902632,1.0,-0.97837001494376,0.8769656560573657,0.0372822753850461,1.0,7,92,-0.9511240765069944,-0.9865157789078788,-0.9317067662113,54.0,0.998,1000,0.0009990009990009,0.0073577216434359,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc06g035580,-0.573428199404762,-0.3794759114583334,True,0.3794759114583334,-3.179144220497211,-5.543610266917698,True,4,True,0.4762931034482758,0.7499166301664411,cross_cohort_expression_replication_only,88.0,Solyc06g035580.3,protein_coding,Glucose-methanol-choline (GMC) oxidoreductase family protein (AHRD V3.3 *** A0A1P8BHC1_ARATH) && sp|Q9S746|HTH_ARATH Protein HOTHEAD OS=Arabidopsis thaliana OX=3702 GN=HTH PE=1 SV=1 && PF05199:GMC oxidoreductase|PF00732:GMC oxidoreductase,-,gene-Solyc06g035580.3,,NM_001317332,Ensembl Plants BioMart,63,one_to_one,,,,,-0.6999537044191841,1.0,-0.968889618492232,0.1455948337317062,0.2923498802510431,1.0,7,3447,-0.7005598629381651,-0.9887039655727752,-0.572043561294749,206.0,0.4,1000,0.0089910089910089,0.0220731649303077,,four_cohort_expression_consensus,no_regulatory_claim,True,-2.2259577969830544,-2.224183877193638,3.76729990409893e-15,1.63335422183567e-13,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,5.0,1.0,Inner epidermis;Outer epidermis;Seeds;Septum;Total pericarp,Inner epidermis;Outer epidermis;Seeds;Septum;Total pericarp
Solyc01g107890,-0.4799223400297619,-0.6803443545386905,True,0.4799223400297619,-4.012737490431873,-5.379293698737808,True,4,True,0.4741379310344827,0.8004511925619175,cross_cohort_expression_replication_only,89.0,Solyc01g107890.3,protein_coding,"Filament-like plant protein 7 (AHRD V3.3 *** A0A314KPZ1_NICAT) && sp|Q9SLN1|FPP7_ARATH Filament-like plant protein 7 OS=Arabidopsis thaliana OX=3702 GN=FPP7 PE=3 SV=2 && PF05911:Filament-like plant protein, long coiled-coil",-,gene-Solyc01g107890.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.6151505949785664,0.8571428571428571,-0.9775573894415336,0.1952656518639661,0.4128780753707095,1.0,7,5932,-0.6153114791143593,-0.9964254287499597,-0.3679052142822964,279.0,0.32,1000,0.0189810189810189,0.0323793853205617,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc05g011960,0.5136486235119048,0.3781156994047619,True,0.3781156994047619,2.7439681597333423,4.611464901686356,True,4,True,0.4741379310344827,0.6528915644660349,cross_cohort_expression_replication_only,90.0,Solyc05g011960.4,protein_coding,DnaJ domain-containing protein (AHRD V3.3 *-* A0A1Q3CHH1_CEPFO) && - && -,-,gene-Solyc05g011960.4,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.8452812232240213,1.0,0.9657223940049942,0.5893823122405334,0.1373125289041596,1.0,7,901,0.8458502438169556,0.7795552062197686,0.987880836075351,133.0,0.932,1000,0.0029970029970029,0.0108641358641358,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc05g051010,-0.4959658668154761,-0.4228922526041667,True,0.4228922526041667,-2.5693274302787312,-3.07285176867328,True,4,True,0.4741379310344827,0.5687614477980409,cross_cohort_expression_replication_only,91.0,Solyc05g051010.4,protein_coding,Dihydroflavonol-4-reductase (AHRD V3.3 *** A0A2K3N028_TRIPR) && sp|Q40316|VESTR_MEDSA Vestitone reductase OS=Medicago sativa OX=3879 PE=1 SV=1 && PF01370:NAD dependent epimerase/dehydratase family,Epimerase,gene-Solyc05g051010.4,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.8887971055043526,1.0,-0.9694055235658264,0.712353755189332,0.0953512580124432,1.0,7,435,-0.8891030191087138,-0.9889162733875234,-0.8425094231045203,109.0,1.0,1000,0.0009990009990009,0.0073577216434359,,four_cohort_expression_consensus,no_regulatory_claim,True,-0.7867753590600468,-0.7878692267586204,1.0949639212416901e-09,5.51702909977109e-09,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,9.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp
Solyc09g083390,0.5057082403273812,0.4367327008928572,True,0.4367327008928572,1.5805603331210665,3.772558068862745,True,4,True,0.4734411085450346,0.5655585529983276,cross_cohort_expression_replication_only,92.0,Solyc09g083390.3,protein_coding,zinc knuckle (CCHC-type) family protein (AHRD V3.3 *-* AT5G43630.4) && - && PF03126:Plus-3 domain,-,gene-Solyc09g083390.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.727758379921037,1.0,0.9630210082920552,0.235102947959911,0.2587989767609048,1.0,7,2791,0.7285216671966303,0.6116206024652585,0.9834420805481456,186.0,0.648,1000,0.0119880119880119,0.0259926988898951,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,10.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp
Solyc06g069430,0.5056733630952381,0.4534563337053571,True,0.4534563337053571,1.857102339326576,3.071576056798733,True,4,True,0.4719827586206896,0.5571332225053754,cross_cohort_expression_replication_only,93.0,Solyc06g069430.3,protein_coding,FRUITFULL-like MADS-box 1 && sp|Q42429|AGL8_SOLTU Agamous-like MADS-box protein AGL8 homolog OS=Solanum tuberosum OX=4113 PE=2 SV=1 && PF01486:K-box region|PF00319:SRF-type transcription factor (DNA-binding and dimerisation domain),K-box,gene-Solyc06g069430.3,FUL1,,Ensembl Plants BioMart,63,one_to_one,,,,,0.8825762949016989,1.0,0.9481312901055572,0.7205518513859186,0.0990220761898504,1.0,7,498,0.8829566481637621,0.8424607935784338,0.9867301054561998,111.0,0.908,1000,0.0009990009990009,0.0073577216434359,,four_cohort_expression_consensus,no_regulatory_claim,True,0.971360050414509,0.9713497380250896,2.56498354493676e-13,4.326278615966899e-12,True,1.0,1.229914492862139,1.229914492862139,1.84094332281458e-08,Solyc06g069430.2.1_S87,True,differential_direction_concordant,differential_site,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc09g083190,-0.7066476004464286,-0.7682291666666667,True,0.7066476004464286,-2.2192949304362424,-3.0541323571350407,True,4,True,0.4676724137931034,0.7579139125587322,cross_cohort_expression_replication_only,94.0,Solyc09g083190.3,protein_coding,"NAD(P)H dehydrogenase 18 (AHRD V3.3 *** A0A0F7CYQ9_9ROSI) && sp|Q9FG89|PNSB5_ARATH Photosynthetic NDH subunit of subcomplex B 5, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PNSB5 PE=2 SV=1 && -",-,gene-Solyc09g083190.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.8817628731008493,1.0,-0.972597729766432,0.6885981465173816,0.1027135646001175,1.0,7,504,-0.8823344698491369,-0.9831900326836446,-0.8305793008021354,105.0,0.976,1000,0.0029970029970029,0.0108641358641358,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,9.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp
Solyc06g051800,0.5537225632440477,0.376127697172619,True,0.376127697172619,3.0751962921685587,4.793132963492278,True,4,True,0.4676724137931034,0.7069276598709884,cross_cohort_expression_replication_only,95.0,Solyc06g051800.3,protein_coding,expansin  1 && sp|Q852A1|EXPA7_ORYSJ Expansin-A7 OS=Oryza sativa subsp. japonica OX=39947 GN=EXPA7 PE=2 SV=1 && PF01357:Pollen allergen|PF03330:Lytic transglycolase,-,gene-Solyc06g051800.3,EXP1,,Ensembl Plants BioMart,63,one_to_one,RIN,in_vivo_promoter_binding,binding_only,ripening_tomato_fruit;ITAG2;three_biological_replicates,0.6144120489667898,0.8571428571428571,0.9486503958866856,0.6741099509372248,0.5749034076416998,1.0,7,5969,0.6147809040553965,0.3285804539955966,0.9880667775573287,277.5,0.1,1000,0.0199800199800199,0.0329919191129155,,four_cohort_expression_consensus,source_bound_context_limited,True,2.434498756379615,2.4328424676950244,6.853569549705509e-16,4.1722278190262e-14,True,,,,,,False,differential_direction_concordant,none,binding_only,True,binding_plus_independent_perturbation_expression,-4.2005854337636075,0.0,True,binding_plus_independent_perturbation_expression,11.0,0.9090909090909092,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc03g113350,-0.4808407738095238,-0.6374453590029763,True,0.4808407738095238,-3.0406947898458254,-3.0426779810598763,True,4,True,0.4655172413793103,0.6533556980170423,cross_cohort_expression_replication_only,96.0,Solyc03g113350.3,protein_coding,Zinc finger protein (AHRD V3.3 *** A0A200QF78_9MAGN) && sp|F4HVS0|BTSL2_ARATH Zinc finger protein BRUTUS-like At1g74770 OS=Arabidopsis thaliana OX=3702 GN=At1g74770 PE=2 SV=1 && PF05495:CHY zinc finger|PF14599:Zinc-ribbon|PF01814:Hemerythrin HHE cation binding domain|PF13639:Ring finger domain,zf-CHY,gene-Solyc03g113350.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7927874403690333,1.0,-0.9840300397111496,0.422212437623181,0.1974965293060863,1.0,7,1613,-0.7929393066147075,-0.9902186879096344,-0.6986390164805658,146.0,0.998,1000,0.0039960039960039,0.0126996291379853,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
