gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect,effect_GSE267238,effect_GSE128739,all_four_measured,matching_direction_count,all_four_same_direction,minimum_absolute_effect_percentile,mean_absolute_effect_percentile,evidence_scope,candidate_rank,gene_name,gene_biotype,gene_description,tf_family
Solyc01g104850,-0.5013718377976191,-0.6465715680803573,True,0.5013718377976191,-2.829183832950114,-4.4853599187648925,True,4,True,0.5700431034482759,0.7423704159034802,cross_cohort_expression_replication_only,58,Solyc01g104850.3,protein_coding,Carboxypeptidase (AHRD V3.3 *** A0A1U8HG02_CAPAN) && sp|Q9FH05|SCP42_ARATH Serine carboxypeptidase-like 42 OS=Arabidopsis thaliana OX=3702 GN=SCPL42 PE=2 SV=1 && PF00450:Serine carboxypeptidase,Peptidase_S10
Solyc02g055440,-0.5231468563988095,-0.4325358072916667,True,0.4325358072916667,-3.093535676814139,-3.6784228406167934,True,4,True,0.5689655172413793,0.655819463247591,cross_cohort_expression_replication_only,59,Solyc02g055440.4,protein_coding,"E3 ubiquitin-protein ligase%2C putative (DUF177) (AHRD V3.3 *** AT3G19800.2) && sp|Q9C5M1|YCED2_ARATH Large ribosomal RNA subunit accumulation protein YCED homolog 2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At3g19800 PE=2 SV=1 && PF02620:Large ribosomal RNA subunit accumulation protein YceD",-
Solyc02g087840,-0.5917271205357142,-0.4322916666666667,True,0.4322916666666667,-3.0553209176676104,-4.119467199788811,True,4,True,0.5668103448275862,0.7294412479095326,cross_cohort_expression_replication_only,60,Solyc02g087840.3,protein_coding,Leucine zipper && sp|Q8LC03|ATB13_ARATH Homeobox-leucine zipper protein ATHB-13 OS=Arabidopsis thaliana OX=3702 GN=ATHB-13 PE=2 SV=2 && PF00046:Homeodomain|PF02183:Homeobox associated leucine zipper,Homeobox
Solyc09g011470,0.5013020833333334,0.4423014322916667,True,0.4423014322916667,2.139875979703298,4.231629102515022,True,4,True,0.5668103448275862,0.6266400215019511,cross_cohort_expression_replication_only,61,Solyc09g011470.3,protein_coding,Plant/T7H20-70 protein (AHRD V3.3 *-* G7L5L0_MEDTR) && - && -,-
Solyc01g097770,-0.4983258928571429,-0.6242036365327382,True,0.4983258928571429,-4.528057592988333,-4.120449004997435,True,4,True,0.5646551724137931,0.7729354145098353,cross_cohort_expression_replication_only,62,Solyc01g097770.4,protein_coding,phototropin 2 && sp|P93025|PHOT2_ARATH Phototropin-2 OS=Arabidopsis thaliana OX=3702 GN=PHOT2 PE=1 SV=2 && PF00069:Protein kinase domain|PF13426:PAS domain,Pkinase
Solyc11g018500,-0.5460263206845238,-0.4305478050595239,True,0.4305478050595239,-1.976711921480375,-3.551261121310657,True,4,True,0.5646551724137931,0.6038937445249661,cross_cohort_expression_replication_only,63,Solyc11g018500.3,protein_coding,Beta-galactosidase (AHRD V3.3 *** A0A2G2ZPF3_CAPAN) && sp|Q8GX69|BGA16_ARATH Beta-galactosidase 16 OS=Arabidopsis thaliana OX=3702 GN=BGAL16 PE=2 SV=2 && PF01301:Glycosyl hydrolases family 35|PF17834:Beta-sandwich domain in beta galactosidase,-
Solyc01g097290,-0.5502174014136905,-0.465704055059524,True,0.465704055059524,-1.9289995371571134,-4.79089224781432,True,4,True,0.5635103926096998,0.6872138050489767,cross_cohort_expression_replication_only,64,Solyc01g097290.4,protein_coding,auxin-regulated IAA16 && sp|O24407|IAA16_ARATH Auxin-responsive protein IAA16 OS=Arabidopsis thaliana OX=3702 GN=IAA16 PE=1 SV=1 && PF02309:AUX/IAA family,-
Solyc10g024420,0.5718877883184524,0.4846888950892857,True,0.4846888950892857,1.9117777902677773,5.487873702536788,True,4,True,0.558891454965358,0.7280849327068567,cross_cohort_expression_replication_only,65,Solyc10g024420.3,protein_coding,ABC transporter C family member 9 (AHRD V3.3 *** A0A2G2VSW8_CAPBA) && sp|Q9M1C7|AB9C_ARATH ABC transporter C family member 9 OS=Arabidopsis thaliana OX=3702 GN=ABCC9 PE=2 SV=2 && PF00005:ABC transporter|PF00664:ABC transporter transmembrane region,ABC_membrane
Solyc05g026240,-0.4960356212797618,-0.6025390625,True,0.4960356212797618,-2.5365649479928227,-4.969240719725556,True,4,True,0.5560344827586207,0.7314383909373258,cross_cohort_expression_replication_only,66,Solyc05g026240.3,protein_coding,Leucine-rich repeat receptor-like protein kinase family (AHRD V3.3 *** A0A0K9Q1P6_ZOSMR) && sp|Q9LJ64|PLRX1_ARATH Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana OX=3702 GN=PEX1 PE=1 SV=1 && PF08263:Leucine rich repeat N-terminal domain|PF13855:Leucine rich repeat,LRRNT_2
Solyc07g042390,-0.5619187127976191,-0.516630626860119,True,0.516630626860119,-1.8841236746458279,-3.8107142208977143,True,4,True,0.5542725173210161,0.6601198534681851,cross_cohort_expression_replication_only,67,Solyc07g042390.3,protein_coding,Plant invertase/pectin methylesterase inhibitor superfamily protein (AHRD V3.3 *** A0A061GSW0_THECC) && sp|Q84WE4|PMEI3_ARATH Pectinesterase inhibitor 3 OS=Arabidopsis thaliana OX=3702 GN=PMEI3 PE=2 SV=1 && PF04043:Plant invertase/pectin methylesterase inhibitor,-
Solyc12g006470,-0.6501697358630951,-0.4769228980654762,True,0.4769228980654762,-3.960073039032924,-3.4732758738928955,True,4,True,0.5474137931034483,0.7567318029784185,cross_cohort_expression_replication_only,68,Solyc12g006470.2,protein_coding,viroid RNA-binding protein && sp|Q84P53|GATP2_SOLLC Gamma aminobutyrate transaminase 2 OS=Solanum lycopersicum OX=4081 GN=GABA-TP2 PE=1 SV=1 && PF00202:Aminotransferase class-III,Aminotran_3
Solyc04g072850,-0.5227167038690477,-0.4167364211309524,True,0.4167364211309524,-3.711285050659539,-4.767070962757145,True,4,True,0.5431034482758621,0.7257120032651111,cross_cohort_expression_replication_only,69,Solyc04g072850.5,protein_coding,Beta-D-xylosidase (AHRD V3.11 *** tr_H1AC33_H1AC33_SOLLC) && sp|Q9SGZ5|BXL7_ARATH Probable beta-D-xylosidase 7 OS=Arabidopsis thaliana OX=3702 GN=BXL7 PE=2 SV=2 && PF14310:Fibronectin type III-like domain|PF01915:Glycosyl hydrolase family 3 C-terminal domain|PF00933:Glycosyl hydrolase family 3 N terminal domain,Glyco_hydro_3_C
Solyc06g065670,-0.494349888392857,-0.4271298363095238,True,0.4271298363095238,-3.0117754670559034,-3.442202625680824,True,4,True,0.5431034482758621,0.6107524687425341,cross_cohort_expression_replication_only,70,Solyc06g065670.4,protein_coding,Pleiotropic drug resistance protein 4 (AHRD V3.3 *** A0A2G2WKR5_CAPBA) && sp|O81016|AB32G_ARATH ABC transporter G family member 32 OS=Arabidopsis thaliana OX=3702 GN=ABCG32 PE=1 SV=1 && PF08370:Plant PDR ABC transporter associated|PF01061:ABC-2 type transporter|PF14510:ABC-transporter N-terminal|PF00005:ABC transporter,ABC2_membrane
Solyc04g077640,0.5630580357142858,0.5432710193452381,True,0.5432710193452381,1.820010700381422,3.546296032431987,True,4,True,0.535796766743649,0.649035398582464,cross_cohort_expression_replication_only,71,Solyc04g077640.4,protein_coding,Serine carboxypeptidase (AHRD V3.3 *** A0A2K3MSK4_TRIPR) && sp|Q9C7Z9|SCP18_ARATH Serine carboxypeptidase-like 18 OS=Arabidopsis thaliana OX=3702 GN=SCPL18 PE=2 SV=2 && PF00450:Serine carboxypeptidase,Peptidase_S10
Solyc03g031860,0.4908621651785714,0.461065383184524,True,0.461065383184524,3.1360776346466324,6.162408549576807,True,4,True,0.5280172413793104,0.7308660010352791,cross_cohort_expression_replication_only,72,Solyc03g031860.3,protein_coding,"Phytoene synthase 1 && sp|P08196|PSY1_SOLLC Phytoene synthase 1, chloroplastic OS=Solanum lycopersicum OX=4081 GN=PSY1 PE=1 SV=2 && PF00494:Squalene/phytoene synthase",-
Solyc09g066060,0.6534656343005953,0.4892054966517858,True,0.4892054966517858,2.2002988188470445,3.38718179299261,True,4,True,0.5280172413793104,0.6877550868041731,cross_cohort_expression_replication_only,73,Solyc09g066060.4,protein_coding,homeobox-leucine zipper protein ROC8 (AHRD V3.11 *** tr_A0A2I4EBE3_A0A2I4EBE3_9ROSI) && sp|Q9M9P4|HDG8_ARATH Homeobox-leucine zipper protein HDG8 OS=Arabidopsis thaliana OX=3702 GN=HDG8 PE=2 SV=2 && PF01852:START domain|PF00046:Homeodomain,START
Solyc12g040640,-0.8142206101190474,-0.4090401785714286,True,0.4090401785714286,-2.8888695946429883,-4.875201432868446,True,4,True,0.5258620689655172,0.7795477622043482,cross_cohort_expression_replication_only,74,Solyc12g040640.2,protein_coding,Beta-glucosidase (AHRD V3.3 *** B6TW65_MAIZE) && sp|Q9LV33|BGL44_ARATH Beta-glucosidase 44 OS=Arabidopsis thaliana OX=3702 GN=BGLU44 PE=2 SV=1 && PF00232:Glycosyl hydrolase family 1,Glyco_hydro_1
Solyc10g054840,-0.5256696428571429,-0.405459449404762,True,0.405459449404762,-2.8928909639898546,-4.794709035172327,True,4,True,0.5237068965517241,0.6949958190650634,cross_cohort_expression_replication_only,75,Solyc10g054840.2,protein_coding,X-intrinsic protein 1.1 && sp|Q9ATN0|PIP16_MAIZE Aquaporin PIP1-6 OS=Zea mays OX=4577 GN=PIP1-6 PE=2 SV=1 && PF00230:Major intrinsic protein,-
Solyc05g055400,-0.496640159970238,-0.4050292968750001,True,0.4050292968750001,-4.822210691822259,-5.799165530522323,True,4,True,0.521551724137931,0.7396845385044198,cross_cohort_expression_replication_only,76,Solyc05g055400.5,protein_coding,Cytochrome P450 (AHRD V3.11 *** tr_A0A200Q2G7_A0A200Q2G7_9MAGN) && sp|P37124|C77A2_SOLME Cytochrome P450 77A2 OS=Solanum melongena OX=4111 GN=CYP77A2 PE=2 SV=1 && PF00067:Cytochrome P450,p450
Solyc03g118120,-0.4890950520833333,-0.4740862165178572,True,0.4740862165178572,-2.777971956076981,-4.089918635177064,True,4,True,0.5172413793103449,0.65246849366887,cross_cohort_expression_replication_only,77,Solyc03g118120.3,protein_coding,Transferring glycosyl group transferase (AHRD V3.3 *** A0A2K3L539_TRIPR) && sp|Q67YC9|Y4141_ARATH Uncharacterized protein At4g14100 OS=Arabidopsis thaliana OX=3702 GN=At4g14100 PE=2 SV=1 && -,-
Solyc08g075490,-0.6520879836309526,-0.4034598214285715,True,0.4034598214285715,-4.294327217572813,-3.4196830482186016,True,4,True,0.5129310344827587,0.7219416958668472,cross_cohort_expression_replication_only,78,Solyc08g075490.5,protein_coding,"9-cis-epoxycarotenoid dioxygenase (AHRD V3.11 *** tr_A0A193PR95_A0A193PR95_9LILI) && sp|O49675|CCD4_ARATH Probable carotenoid cleavage dioxygenase 4, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CCD4 PE=1 SV=1 && PF03055:Retinal pigment epithelial membrane protein",RPE65
Solyc01g058270,-0.4870954241071428,-0.5111955915178572,True,0.4870954241071428,-1.9241686164517198,-3.5602244053441376,True,4,True,0.5107758620689655,0.5874985068089511,cross_cohort_expression_replication_only,79,Solyc01g058270.3,protein_coding,O-acetyltransferase family protein (AHRD V3.3 *** A0A2U1M4H7_ARTAN) && sp|Q0WW17|RWA2_ARATH Protein REDUCED WALL ACETYLATION 2 OS=Arabidopsis thaliana OX=3702 GN=RWA2 PE=1 SV=1 && PF07779:10 TM Acyl Transferase domain found in Cas1p,-
Solyc02g077790,0.5277506510416666,0.3982747395833331,True,0.3982747395833331,3.0938241229065113,5.134184459541009,True,4,True,0.5064655172413793,0.7145864856255475,cross_cohort_expression_replication_only,80,Solyc02g077790.1,protein_coding,Unknown protein && - && -,-
Solyc05g018510,-0.5817173549107144,-0.4850725446428572,True,0.4850725446428572,-2.0721930677537546,-3.2402308438634724,True,4,True,0.5043103448275862,0.6458051286135224,cross_cohort_expression_replication_only,81,Solyc05g018510.3,protein_coding,ABC transporter-like (AHRD V3.3 *** A0A200PN89_9MAGN) && sp|O81016|AB32G_ARATH ABC transporter G family member 32 OS=Arabidopsis thaliana OX=3702 GN=ABCG32 PE=1 SV=1 && PF00005:ABC transporter|PF14510:ABC-transporter N-terminal|PF08370:Plant PDR ABC transporter associated|PF01061:ABC-2 type transporter,ABC2_membrane
Solyc02g081600,-0.5266229538690477,-0.609956287202381,True,0.5266229538690477,-1.668986919762712,-3.4283180721039974,True,4,True,0.5011547344110855,0.6376809249820816,cross_cohort_expression_replication_only,82,Solyc02g081600.4,protein_coding,Zinc transporter protein (AHRD V3.3 *-* A5BDR3_VITVI) && sp|A3BI11|ZIP8_ORYSJ Zinc transporter 8 OS=Oryza sativa subsp. japonica OX=39947 GN=ZIP8 PE=2 SV=1 && PF02535:ZIP Zinc transporter,-
Solyc01g099660,0.5013718377976191,0.3955659412202382,True,0.3955659412202382,2.132906052432889,5.182512737233454,True,4,True,0.5,0.6381854991239946,cross_cohort_expression_replication_only,83,Solyc01g099660.4,protein_coding,Heat shock protein 70 family (AHRD V3.3 *** A0A200QCN5_9MAGN) && sp|Q39043|BIP2_ARATH Heat shock 70 kDa protein BIP2 OS=Arabidopsis thaliana OX=3702 GN=BIP2 PE=1 SV=2 && PF00012:Hsp70 protein,HSP70
Solyc01g080680,-0.6652599516369049,-0.4937395368303572,True,0.4937395368303572,-1.6435444151535854,-5.478795778219966,True,4,True,0.4942263279445728,0.750172961296488,cross_cohort_expression_replication_only,84,Solyc01g080680.4,protein_coding,Sugar transporter ERD6 (AHRD V3.11 *** tr_A0A0M8KTC8_A0A0M8KTC8_NICAT) && sp|Q8LBI9|EDL16_ARATH Sugar transporter ERD6-like 16 OS=Arabidopsis thaliana OX=3702 GN=At5g18840 PE=2 SV=2 && PF00083:Sugar (and other) transporter,Sugar_tr
Solyc07g063350,-0.5208449590773809,-0.3929966517857143,True,0.3929966517857143,-4.873623891377865,-4.770243012038757,True,4,True,0.49137931034482757,0.7289858246396432,cross_cohort_expression_replication_only,85,Solyc07g063350.3,protein_coding,COP1-interacting protein 7 (AHRD V3.3 *** CIP7_ARATH) && sp|O80386|CIP7_ARATH COP1-interacting protein 7 OS=Arabidopsis thaliana OX=3702 GN=CIP7 PE=1 SV=1 && -,-
Solyc09g075810,-0.5164039248511905,-0.7499476841517858,True,0.5164039248511905,-1.7918720145054845,-3.100195177417307,True,4,True,0.4827586206896552,0.6499586883809828,cross_cohort_expression_replication_only,86,Solyc09g075810.3,protein_coding,Mavicyanin (AHRD V3.3 *** A0A2G3CT63_CAPCH) && sp|P80728|MAVI_CUCPE Mavicyanin OS=Cucurbita pepo OX=3663 PE=1 SV=1 && PF02298:Plastocyanin-like domain,Cu_bind_like
Solyc07g055050,-0.4804571242559524,-0.4578799293154762,True,0.4578799293154762,-1.7548896408924541,-3.4018287983252873,True,4,True,0.48060344827586204,0.5388130126622601,cross_cohort_expression_replication_only,87,Solyc07g055050.3,protein_coding,"ATP synthase protein I-related protein (AHRD V3.3 *** A0A2U1Q771_ARTAN) && sp|O82279|CG160_ARATH Protein CONSERVED ONLY IN THE GREEN LINEAGE 160, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CGL160 PE=1 SV=1 && -",-
Solyc06g035580,-0.573428199404762,-0.3794759114583334,True,0.3794759114583334,-3.179144220497211,-5.543610266917698,True,4,True,0.47629310344827586,0.7499166301664411,cross_cohort_expression_replication_only,88,Solyc06g035580.3,protein_coding,Glucose-methanol-choline (GMC) oxidoreductase family protein (AHRD V3.3 *** A0A1P8BHC1_ARATH) && sp|Q9S746|HTH_ARATH Protein HOTHEAD OS=Arabidopsis thaliana OX=3702 GN=HTH PE=1 SV=1 && PF05199:GMC oxidoreductase|PF00732:GMC oxidoreductase,-
Solyc01g107890,-0.4799223400297619,-0.6803443545386905,True,0.4799223400297619,-4.012737490431873,-5.379293698737808,True,4,True,0.47413793103448276,0.8004511925619175,cross_cohort_expression_replication_only,89,Solyc01g107890.3,protein_coding,"Filament-like plant protein 7 (AHRD V3.3 *** A0A314KPZ1_NICAT) && sp|Q9SLN1|FPP7_ARATH Filament-like plant protein 7 OS=Arabidopsis thaliana OX=3702 GN=FPP7 PE=3 SV=2 && PF05911:Filament-like plant protein, long coiled-coil",-
Solyc05g011960,0.5136486235119048,0.3781156994047619,True,0.3781156994047619,2.7439681597333423,4.611464901686356,True,4,True,0.47413793103448276,0.6528915644660349,cross_cohort_expression_replication_only,90,Solyc05g011960.4,protein_coding,DnaJ domain-containing protein (AHRD V3.3 *-* A0A1Q3CHH1_CEPFO) && - && -,-
Solyc05g051010,-0.4959658668154761,-0.4228922526041667,True,0.4228922526041667,-2.5693274302787312,-3.07285176867328,True,4,True,0.47413793103448276,0.5687614477980409,cross_cohort_expression_replication_only,91,Solyc05g051010.4,protein_coding,Dihydroflavonol-4-reductase (AHRD V3.3 *** A0A2K3N028_TRIPR) && sp|Q40316|VESTR_MEDSA Vestitone reductase OS=Medicago sativa OX=3879 PE=1 SV=1 && PF01370:NAD dependent epimerase/dehydratase family,Epimerase
Solyc09g083390,0.5057082403273812,0.4367327008928572,True,0.4367327008928572,1.5805603331210663,3.772558068862745,True,4,True,0.47344110854503463,0.5655585529983276,cross_cohort_expression_replication_only,92,Solyc09g083390.3,protein_coding,zinc knuckle (CCHC-type) family protein (AHRD V3.3 *-* AT5G43630.4) && - && PF03126:Plus-3 domain,-
Solyc06g069430,0.5056733630952381,0.4534563337053571,True,0.4534563337053571,1.857102339326576,3.071576056798733,True,4,True,0.47198275862068967,0.5571332225053754,cross_cohort_expression_replication_only,93,Solyc06g069430.3,protein_coding,FRUITFULL-like MADS-box 1 && sp|Q42429|AGL8_SOLTU Agamous-like MADS-box protein AGL8 homolog OS=Solanum tuberosum OX=4113 PE=2 SV=1 && PF01486:K-box region|PF00319:SRF-type transcription factor (DNA-binding and dimerisation domain),K-box
Solyc09g083190,-0.7066476004464286,-0.7682291666666667,True,0.7066476004464286,-2.2192949304362424,-3.0541323571350407,True,4,True,0.4676724137931034,0.7579139125587322,cross_cohort_expression_replication_only,94,Solyc09g083190.3,protein_coding,"NAD(P)H dehydrogenase 18 (AHRD V3.3 *** A0A0F7CYQ9_9ROSI) && sp|Q9FG89|PNSB5_ARATH Photosynthetic NDH subunit of subcomplex B 5, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PNSB5 PE=2 SV=1 && -",-
Solyc06g051800,0.5537225632440477,0.376127697172619,True,0.376127697172619,3.0751962921685587,4.793132963492278,True,4,True,0.4676724137931034,0.7069276598709884,cross_cohort_expression_replication_only,95,Solyc06g051800.3,protein_coding,expansin  1 && sp|Q852A1|EXPA7_ORYSJ Expansin-A7 OS=Oryza sativa subsp. japonica OX=39947 GN=EXPA7 PE=2 SV=1 && PF01357:Pollen allergen|PF03330:Lytic transglycolase,-
Solyc03g113350,-0.4808407738095238,-0.6374453590029763,True,0.4808407738095238,-3.0406947898458254,-3.0426779810598763,True,4,True,0.46551724137931033,0.6533556980170423,cross_cohort_expression_replication_only,96,Solyc03g113350.3,protein_coding,Zinc finger protein (AHRD V3.3 *** A0A200QF78_9MAGN) && sp|F4HVS0|BTSL2_ARATH Zinc finger protein BRUTUS-like At1g74770 OS=Arabidopsis thaliana OX=3702 GN=At1g74770 PE=2 SV=1 && PF05495:CHY zinc finger|PF14599:Zinc-ribbon|PF01814:Hemerythrin HHE cation binding domain|PF13639:Ring finger domain,zf-CHY
Solyc05g012510,-0.4895600818452379,-0.5676560174851191,True,0.4895600818452379,-1.5330017033965841,-4.071485959183017,True,4,True,0.45727482678983833,0.6121635342836664,cross_cohort_expression_replication_only,97,Solyc05g012510.3,protein_coding,"Alpha-1 && sp|P53535|PHSL2_SOLTU Alpha-1,4 glucan phosphorylase L-2 isozyme, chloroplastic/amyloplastic OS=Solanum tuberosum OX=4113 GN=STP-1 PE=1 SV=1 && PF00343:Carbohydrate phosphorylase",-
Solyc01g110000,-0.6554478236607143,-0.695341564360119,True,0.6554478236607143,-4.254381870797254,-2.9433053685088537,True,4,True,0.45689655172413796,0.8086488114199251,cross_cohort_expression_replication_only,98,Solyc01g110000.3,protein_coding,Beta-galactosidase (AHRD V3.3 *** A0A2G3BW46_CAPCH) && sp|Q9SCV9|BGAL3_ARATH Beta-galactosidase 3 OS=Arabidopsis thaliana OX=3702 GN=BGAL3 PE=2 SV=1 && PF01301:Glycosyl hydrolases family 35|PF17834:Beta-sandwich domain in beta galactosidase,-
Solyc03g113930,0.5889950706845237,0.4749465215773809,True,0.4749465215773809,1.5250618176680701,4.06434431991558,True,4,True,0.45265588914549654,0.6562674205622363,cross_cohort_expression_replication_only,99,Solyc03g113930.3,protein_coding,22.0 kDa class IV heat shock protein (AHRD V3.3 *** A0A2G3ATG3_CAPCH) && sp|P30236|HSP41_SOYBN 22.0 kDa class IV heat shock protein OS=Glycine max OX=3847 GN=HSP22.0 PE=3 SV=1 && PF00011:Hsp20/alpha crystallin family,-
Solyc06g009190,-0.4758765811011905,-0.393798828125,True,0.393798828125,-4.233325295074509,-5.08167279577591,True,4,True,0.4525862068965517,0.6836102373178307,cross_cohort_expression_replication_only,100,Solyc06g009190.5,protein_coding,Pectinesterase (AHRD V3.11 *** tr_A0A2G3C3P4_A0A2G3C3P4_CAPCH) && sp|P85076|PME_ACTDE Pectinesterase OS=Actinidia deliciosa OX=3627 PE=1 SV=1 && PF01095:Pectinesterase|PF04043:Plant invertase/pectin methylesterase inhibitor,-
Solyc05g010320,-0.5304129464285715,-0.5325520833333335,True,0.5304129464285715,-1.6199458534616578,-2.8830693434239913,True,4,True,0.4482758620689655,0.5851094011308433,cross_cohort_expression_replication_only,101,Solyc05g010320.4,protein_coding,Chalcone-flavonone isomerase family protein (AHRD V3.3 *** A0A193AUW5_SOLME) && sp|Q33DL3|CFI_TOBAC Chalcone--flavanone isomerase OS=Nicotiana tabacum OX=4097 GN=CHI PE=2 SV=1 && PF02431:Chalcone-flavanone isomerase,-
